load_center_id,province_code,province_name_en,province_name_zh,city_name_zh,source_city_code,lon,lat,annual_demand_share_in_province,annual_city_power_mwh,electricity_weight_method,center_method,load_center_method,demand_share_source,scenario_status,annual_city_power_share_in_province,monthly_weight_mean,city_area_km2,county_count,urban_population,total_population,electricity_weight_year,population_source_note,substation_count_220kv_plus,voltage_weighted_substation_units,maximum_substation_voltage_kv,substations_per_10000_km2,voltage_weighted_units_per_10000_km2,substation_count_share_in_province,voltage_weight_share_in_province,substation_density_role
LC_156421100,42,Hubei,湖北,黄冈,156421100,115.33170112384413,30.58806076430588,0.076305473634283,238.80459862116945,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.076305473634283,0.0799294556100763,17408.03154257305,10,2787483.0,5854864.0,2022,county urban population field; source year follows local population shapefile metadata,14.0,16.545454545454547,500.0,8.042264839514809,9.504494810335684,0.0636363636363636,0.0598487339690891,validation_and_sensitivity_only_not_primary_load_weight
LC_156421200,42,Hubei,湖北,咸宁,156421200,114.14928645880838,29.67343061344581,0.0657184035750396,205.67144452806775,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0657184035750396,0.0676269467208087,9715.046228396011,6,1508314.0,2658316.0,2022,county urban population field; source year follows local population shapefile metadata,12.0,14.545454545454549,500.0,12.351974162434058,14.972089893859463,0.0545454545454545,0.0526142716211772,validation_and_sensitivity_only_not_primary_load_weight
LC_156421300,42,Hubei,湖北,随州,156421300,113.51166056508916,31.72046560486337,0.0534612447598813,167.31160280663812,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0534612447598813,0.0542180105977289,9599.013359883373,3,1163902.0,2047923.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,10.272727272727272,500.0,9.375963614774411,10.701857459287968,0.0409090909090909,0.0371588293324564,validation_and_sensitivity_only_not_primary_load_weight
LC_156422800,42,Hubei,湖北,恩施土家族苗族,156422800,109.45117470536216,30.2044207831269,0.0468147692948948,146.51088131097285,imputed_province_power_per_urban_population,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0468147692948948,,24156.12228973291,8,1609251.0,3456136.0,2022,county urban population field; source year follows local population shapefile metadata,3.0,4.272727272727273,500.0,1.2419211842105518,1.7687968381180588,0.0136363636363636,0.0154554422887208,validation_and_sensitivity_only_not_primary_load_weight
LC_156430100,43,Hunan,湖南,长沙,156430100,113.0119557935809,28.196568413031816,0.1821991718862582,440.873190976724,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1821991718862582,0.1921126628618713,11786.400527814005,9,8300000.0,10047914.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,21.181818181818183,1000.0,8.484354469714154,17.971405376758163,0.0671140939597315,0.1060537096040054,validation_and_sensitivity_only_not_primary_load_weight
LC_156430200,43,Hunan,湖南,株洲,156430200,113.3318344442936,27.53702927219435,0.0734014314868105,177.61180244030646,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0734014314868105,0.0765363630572799,11257.363839762158,9,2679098.0,3786920.0,2022,county urban population field; source year follows local population shapefile metadata,7.0,10.818181818181818,500.0,6.218152046641048,9.609871344808894,0.046979865771812,0.0541647701411015,validation_and_sensitivity_only_not_primary_load_weight
LC_156430300,43,Hunan,湖南,湘潭,156430300,112.73209257911206,27.80766261102656,0.0648128463866494,156.82972708901488,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0648128463866494,0.068971391469859,5004.066087759286,5,1514682.0,2446234.0,2022,county urban population field; source year follows local population shapefile metadata,13.0,19.454545454545453,800.0,25.978873524072743,38.87747506399697,0.087248322147651,0.0974055530268547,validation_and_sensitivity_only_not_primary_load_weight
LC_156430400,43,Hunan,湖南,衡阳,156430400,112.57373596043034,26.79179344369126,0.0787287041882795,190.5023753819115,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0787287041882795,0.0837236668689888,15297.43137177844,12,3388776.0,6414700.0,2022,county urban population field; source year follows local population shapefile metadata,16.0,19.81818181818182,500.0,10.45927228640339,12.955234991113288,0.1073825503355704,0.0992262175694128,validation_and_sensitivity_only_not_primary_load_weight
LC_156430500,43,Hunan,湖南,邵阳,156430500,111.19397187927676,27.08063213891574,0.0727758795102163,176.09813422113882,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0727758795102163,0.0758271562278613,20841.86982409278,12,3423660.0,6563520.0,2022,county urban population field; source year follows local population shapefile metadata,7.0,8.272727272727273,500.0,3.3586237986709526,3.969282671156581,0.046979865771812,0.0414201183431952,validation_and_sensitivity_only_not_primary_load_weight
LC_156430600,43,Hunan,湖南,岳阳,156430600,113.20248067139488,29.155796687011534,0.1013908273005324,245.3386428982286,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1013908273005324,0.1024743971159885,14839.920810109552,9,3024861.0,4980401.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,20.090909090909093,500.0,10.107870649674489,13.538420688351891,0.1006711409395973,0.1005917159763313,validation_and_sensitivity_only_not_primary_load_weight
LC_156430700,43,Hunan,湖南,常德,156430700,111.669113644337,29.246424865434456,0.0863532828086922,208.95181327690204,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0863532828086922,0.0882010036667613,18201.52650392856,9,2922802.0,5229210.0,2022,county urban population field; source year follows local population shapefile metadata,12.0,15.818181818181818,500.0,6.592853625441776,8.690579778991431,0.0805369127516778,0.0791989076012744,validation_and_sensitivity_only_not_primary_load_weight
LC_156430800,43,Hunan,湖南,张家界,156430800,110.55959818510092,29.314279061872487,0.0322147454711087,77.95105480071551,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0322147454711087,0.0309587723373761,9506.285938685956,4,783520.0,1517027.0,2022,county urban population field; source year follows local population shapefile metadata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation_and_sensitivity_only_not_primary_load_weight
LC_156430900,43,Hunan,湖南,益阳,156430900,112.18664827548832,28.64514808452993,0.067062391697862,162.2730241651407,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.067062391697862,0.0665765766763719,12313.925330450154,6,1756043.0,3609276.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,8.545454545454547,500.0,4.872532388322239,6.939667340943795,0.0402684563758389,0.0427856167501137,validation_and_sensitivity_only_not_primary_load_weight
LC_156431000,43,Hunan,湖南,郴州,156431000,112.99533764471794,25.7822058055701,0.0658278168226586,159.285683667949,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0658278168226586,0.0688323915200447,19405.804674768413,11,2715350.0,4667134.0,2022,county urban population field; source year follows local population shapefile metadata,14.0,17.81818181818182,500.0,7.214336243527646,9.18188249176246,0.0939597315436241,0.0892125625853436,validation_and_sensitivity_only_not_primary_load_weight
LC_156431100,43,Hunan,湖南,永州,156431100,111.75389374320272,25.9275967656045,0.053457523528394,129.35288747848546,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.053457523528394,0.0546928615507289,22366.56954770647,11,2441382.0,5191762.0,2022,county urban population field; source year follows local population shapefile metadata,33.0,36.81818181818182,500.0,14.754162425137704,16.461255598294134,0.2214765100671141,0.1843422849340009,validation_and_sensitivity_only_not_primary_load_weight
LC_156431200,43,Hunan,湖南,怀化,156431200,110.00885074371156,27.549241527197527,0.0568118887456133,137.4695527833091,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0568118887456133,0.0591706405895509,27610.250543591017,12,2116262.0,4530590.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,8.545454545454547,500.0,2.173105959515728,3.09502969991634,0.0402684563758389,0.0427856167501137,validation_and_sensitivity_only_not_primary_load_weight
LC_156431300,43,Hunan,湖南,娄底,156431300,111.7617498673525,27.708823382941716,0.0318618573605658,77.09716009997592,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0318618573605658,0.0319221160573165,8113.767658844869,5,1796776.0,3826996.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,8.545454545454547,500.0,7.394838319605273,10.53204245519539,0.0402684563758389,0.0427856167501137,validation_and_sensitivity_only_not_primary_load_weight
LC_156433100,43,Hunan,湖南,湘西土家族苗族,156433100,109.70173937569608,28.599835826665544,0.0331016328063584,80.09708458493674,imputed_province_power_per_urban_population,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0331016328063584,,15479.248857747636,8,1262007.0,2488105.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,4.0,220.0,2.584104717715633,2.584104717715633,0.0268456375838926,0.0200273099681383,validation_and_sensitivity_only_not_primary_load_weight
LC_156440100,44,Guangdong,广东,广州,156440100,113.37749802570328,23.17509702968502,0.0629788239819861,435.6296888820882,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0629788239819861,0.062946577879993,7278.182044880809,11,16096724.0,18676605.0,2022,county urban population field; source year follows local population shapefile metadata,77.0,93.63636363636364,800.0,105.79564996475844,128.65350586033202,0.12241653418124,0.1194951041811685,validation_and_sensitivity_only_not_primary_load_weight
LC_156440200,44,Guangdong,广东,韶关,156440200,113.66380489878856,24.82884326278727,0.0619448652383496,428.4777114819368,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0619448652383496,0.0619626428592702,18329.219773854093,10,1636895.0,2855131.0,2022,county urban population field; source year follows local population shapefile metadata,24.0,27.81818181818182,500.0,13.09384703555961,15.176959063944096,0.0381558028616852,0.0355004872615898,validation_and_sensitivity_only_not_primary_load_weight
LC_156440300,44,Guangdong,广东,深圳,156440300,114.06178938885184,22.64778440005679,0.1138400116421832,787.4406938465924,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1138400116421832,0.1144854283554241,1942.179351664562,9,17444609.0,17494398.0,2022,county urban population field; source year follows local population shapefile metadata,72.0,92.6818181818182,800.0,370.7175649781868,477.2052493627039,0.1144674085850556,0.1182769502065061,validation_and_sensitivity_only_not_primary_load_weight
LC_156440400,44,Guangdong,广东,珠海,156440400,113.46865312325012,22.187752249642884,0.046715000927326,323.13149140286214,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.046715000927326,0.0465750275060706,1650.787055104651,3,2207090.0,2439585.0,2022,county urban population field; source year follows local population shapefile metadata,23.0,26.81818181818182,500.0,139.32747975505492,162.45694279739607,0.0365659777424483,0.0342243259548006,validation_and_sensitivity_only_not_primary_load_weight
LC_156440500,44,Guangdong,广东,汕头,156440500,116.47017506924068,23.26556746904424,0.0432683070302263,299.29042713505675,observed_2022_city_table,urban_population_weighted_county_centroids_snapped_to_inside_label_point,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0432683070302263,0.0431895764565292,2131.4095326554475,7,3890169.0,5502031.0,2022,county urban population field; source year follows local population shapefile metadata,17.0,20.81818181818182,500.0,79.75942557984294,97.6733072608772,0.027027027027027,0.0265673581140656,validation_and_sensitivity_only_not_primary_load_weight
LC_156440600,44,Guangdong,广东,佛山,156440600,113.0610800045255,22.98372627215594,0.0719140979927881,497.43571178456784,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0719140979927881,0.072087373686241,3794.6409928961302,5,9042509.0,9498863.0,2022,county urban population field; source year follows local population shapefile metadata,39.0,46.63636363636364,500.0,102.77652108067956,122.900595138435,0.0620031796502384,0.0595155227620771,validation_and_sensitivity_only_not_primary_load_weight
LC_156440700,44,Guangdong,广东,江门,156440700,112.85192958878056,22.44277125839826,0.0518544606930929,358.68155596779326,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0518544606930929,0.0517880263819393,9378.224344280525,7,3244934.0,4798090.0,2022,county urban population field; source year follows local population shapefile metadata,38.0,50.81818181818182,800.0,40.51939749466003,54.18742392228459,0.0604133545310015,0.0648521973177409,validation_and_sensitivity_only_not_primary_load_weight
LC_156440800,44,Guangdong,广东,湛江,156440800,110.29267856259972,21.189563069274424,0.0462698577294042,320.0523994072075,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0462698577294042,0.0462960463686086,12671.744419599638,9,3173464.0,6981236.0,2022,county urban population field; source year follows local population shapefile metadata,29.0,37.91818181818182,500.0,22.88556258690408,29.92341114419339,0.0461049284578696,0.0483897164601605,validation_and_sensitivity_only_not_primary_load_weight
LC_156440900,44,Guangdong,广东,茂名,156440900,110.9395107164813,21.88412567230377,0.0304275634142921,210.46995077900303,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0304275634142921,0.0303896688543465,11383.514590436129,5,2689580.0,6174050.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,18.81818181818182,500.0,13.176949773141471,16.531082442668396,0.0238473767885532,0.0240150355004872,validation_and_sensitivity_only_not_primary_load_weight
LC_156441200,44,Guangdong,广东,肇庆,156441200,112.41707053867404,23.34688571916796,0.035424951253036,245.03729217676891,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.035424951253036,0.0353726100421297,14916.77540660863,8,2098614.0,4113594.0,2022,county urban population field; source year follows local population shapefile metadata,22.0,25.81818181818182,500.0,14.748495837949845,17.30815214040395,0.0349761526232114,0.0329481646480115,validation_and_sensitivity_only_not_primary_load_weight
LC_156441300,44,Guangdong,广东,惠州,156441300,114.49668630068965,23.11519287964786,0.0662218638078951,458.0620612426302,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0662218638078951,0.0663718453034928,11286.27856057012,5,4399276.0,6042852.0,2022,county urban population field; source year follows local population shapefile metadata,46.0,61.36363636363637,800.0,40.75745583730863,54.37012389364295,0.0731319554848966,0.0783098983711541,validation_and_sensitivity_only_not_primary_load_weight
LC_156441400,44,Guangdong,广东,梅州,156441400,116.0439544060435,24.20712098628861,0.0293830940923611,203.245270847065,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0293830940923611,0.0294331012083552,15834.967756359394,8,1997795.0,3873239.0,2022,county urban population field; source year follows local population shapefile metadata,19.0,24.090909090909093,500.0,11.99876140724664,15.213740540288802,0.0302066772655007,0.0307438860271938,validation_and_sensitivity_only_not_primary_load_weight
LC_156441500,44,Guangdong,广东,汕尾,156441500,115.5115726417528,22.94895792175508,0.0232563060048113,160.86577533299808,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0232563060048113,0.0228541590790695,5253.68419130728,4,1561303.0,2738482.0,2022,county urban population field; source year follows local population shapefile metadata,14.0,22.90909090909091,500.0,26.647966436894567,43.60576326037293,0.0222575516693163,0.0292356953918975,validation_and_sensitivity_only_not_primary_load_weight
LC_156441600,44,Guangdong,广东,河源,156441600,114.83732089813216,23.884225198381543,0.0238906203956608,165.25337997957342,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0238906203956608,0.0238894281641347,15611.00298634581,6,1376168.0,2837686.0,2022,county urban population field; source year follows local population shapefile metadata,16.0,19.81818181818182,500.0,10.2491813075652,12.695008665052352,0.0254372019077901,0.0252911968072764,validation_and_sensitivity_only_not_primary_load_weight
LC_156441700,44,Guangdong,广东,阳江,156441700,111.82976678279796,21.925708403016976,0.0274941166203274,190.1790588027963,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0274941166203274,0.0272175705494081,7889.848327052277,4,1409820.0,2602959.0,2022,county urban population field; source year follows local population shapefile metadata,21.0,29.90909090909091,500.0,26.616481242099876,37.90832176905133,0.0333863275039745,0.0381688245394217,validation_and_sensitivity_only_not_primary_load_weight
LC_156441800,44,Guangdong,广东,清远,156441800,113.02023904697752,24.02059203088552,0.0370833737634994,256.5087366495151,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0370833737634994,0.0370859311012415,19004.50786593912,8,2163209.0,3969473.0,2022,county urban population field; source year follows local population shapefile metadata,30.0,35.09090909090909,500.0,15.785728423816533,18.46451870179752,0.0476947535771065,0.0447816604018748,validation_and_sensitivity_only_not_primary_load_weight
LC_156441900,44,Guangdong,广东,东莞,156441900,113.87572311129094,22.93531375760856,0.0994549793958766,687.9382464237927,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0994549793958766,0.0998785747459936,2455.392260477618,1,9644871.0,10466625.0,2022,county urban population field; source year follows local population shapefile metadata,52.0,63.45454545454545,500.0,211.778789226472,258.42936167845704,0.0826709062003179,0.080978235648986,validation_and_sensitivity_only_not_primary_load_weight
LC_156442000,44,Guangdong,广东,中山,156442000,113.384370842811,22.52046658574625,0.0507999483978333,351.3874079659554,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0507999483978333,0.0506178921687811,1757.104245812026,1,3841873.0,4418060.0,2022,county urban population field; source year follows local population shapefile metadata,30.0,32.54545454545455,500.0,170.73545904577696,185.2221040557217,0.0476947535771065,0.041533249802775,validation_and_sensitivity_only_not_primary_load_weight
LC_156445100,44,Guangdong,广东,潮州,156445100,116.70440027109244,23.74462733369886,0.0251006806680057,173.62346609170734,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0251006806680057,0.0250618347607774,3092.359190816114,3,1648643.0,2568387.0,2022,county urban population field; source year follows local population shapefile metadata,11.0,12.272727272727272,500.0,35.571546903957675,39.68726307466353,0.0174880763116057,0.0156619796742308,validation_and_sensitivity_only_not_primary_load_weight
LC_156445200,44,Guangdong,广东,揭阳,156445200,116.2191994112166,23.3797553466102,0.0300678744147148,207.98195247936815,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0300678744147148,0.0300062239127967,5264.112403194594,5,2825237.0,5577814.0,2022,county urban population field; source year follows local population shapefile metadata,19.0,24.090909090909093,500.0,36.09345421360989,45.76442759141925,0.0302066772655007,0.0307438860271938,validation_and_sensitivity_only_not_primary_load_weight
LC_156445300,44,Guangdong,广东,云浮,156445300,111.8530148966964,22.80276456891656,0.0226092025363289,156.38970758790714,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0226092025363289,0.0224904606153952,7779.487753482428,5,1043289.0,2383350.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,16.272727272727273,500.0,19.281475175901356,20.91747913022025,0.0238473767885532,0.0207666249013875,validation_and_sensitivity_only_not_primary_load_weight
LC_156450100,45,Guangxi,广西,南宁,156450100,108.40232287168864,22.872588572596676,0.0984284712415369,268.4452340583895,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0984284712415369,0.0985850923429705,22095.58309476537,12,6023504.0,8741584.0,2022,county urban population field; source year follows local population shapefile metadata,22.0,25.81818181818182,500.0,9.956741085150172,11.68477052968037,0.1164021164021164,0.1129673826571201,validation_and_sensitivity_only_not_primary_load_weight
LC_156450200,45,Guangxi,广西,柳州,156450200,109.38503725709194,24.49914364617686,0.074895213320461,204.2626774150255,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.074895213320461,0.0750783060572193,18558.015711439657,10,2907694.0,4157934.0,2022,county urban population field; source year follows local population shapefile metadata,18.0,24.454545454545453,800.0,9.699312835964632,13.17734925694185,0.0952380952380952,0.1070007955449482,validation_and_sensitivity_only_not_primary_load_weight
LC_156450300,45,Guangxi,广西,桂林,156450300,110.41433023649508,25.275468365762723,0.0770914282110808,210.2524424994409,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0770914282110808,0.0771869207664221,27607.78922188722,17,2592914.0,4931137.0,2022,county urban population field; source year follows local population shapefile metadata,27.0,29.545454545454547,500.0,9.779848644524796,10.70185457734195,0.1428571428571428,0.1292760540970564,validation_and_sensitivity_only_not_primary_load_weight
LC_156450400,45,Guangxi,广西,梧州,156450400,111.0465508826504,23.38984403184593,0.0582308015694166,158.81361317042433,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0582308015694166,0.058267772427326,12568.239514904755,7,1595326.0,2820977.0,2022,county urban population field; source year follows local population shapefile metadata,5.0,6.272727272727273,500.0,3.978281917742312,4.990935496803992,0.0264550264550264,0.0274463007159904,validation_and_sensitivity_only_not_primary_load_weight
LC_156450500,45,Guangxi,广西,北海,156450500,109.23573210385372,21.534618777440425,0.0592357455223969,161.55440972319553,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0592357455223969,0.0585929036704148,3404.97230409819,4,979305.0,1853227.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,6.0,220.0,17.62128870410623,17.62128870410623,0.0317460317460317,0.026252983293556,validation_and_sensitivity_only_not_primary_load_weight
LC_156450600,45,Guangxi,广西,防城港,156450600,108.16129296075432,21.726787975037045,0.0728833796337116,198.77577755654127,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0728833796337116,0.0724297289842822,6005.589101207688,4,643635.0,1046068.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,11.272727272727272,500.0,16.65115583413634,18.770393849390054,0.0529100529100529,0.0493237867939538,validation_and_sensitivity_only_not_primary_load_weight
LC_156450700,45,Guangxi,广西,钦州,156450700,108.9377032844117,22.14821454359344,0.0571009071037768,155.7320374793252,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0571009071037768,0.0568404637074876,10687.70351378666,4,1387474.0,3302238.0,2022,county urban population field; source year follows local population shapefile metadata,7.0,8.272727272727273,500.0,6.549582883703982,7.740416135286524,0.037037037037037,0.0361972951471758,validation_and_sensitivity_only_not_primary_load_weight
LC_156450800,45,Guangxi,广西,贵港,156450800,109.96410674653656,23.300795947921504,0.0527792028347627,143.94539790854776,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0527792028347627,0.0526863224058084,10606.697899269182,5,2158124.0,4316262.0,2022,county urban population field; source year follows local population shapefile metadata,13.0,15.545454545454549,500.0,12.256406398541548,14.656262196857377,0.0687830687830687,0.0680190930787589,validation_and_sensitivity_only_not_primary_load_weight
LC_156450900,45,Guangxi,广西,玉林,156450900,110.18727243116685,22.47570488525635,0.0558353473104918,152.28045999734246,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0558353473104918,0.0556474147075185,12832.480274727252,7,2883897.0,5796766.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,11.545454545454549,500.0,7.013453211944477,8.99705614057524,0.0476190476190476,0.0505171042163882,validation_and_sensitivity_only_not_primary_load_weight
LC_156451000,45,Guangxi,广西,百色,156451000,106.62947058511308,23.809717466434208,0.1386287691489992,378.0840229663657,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1386287691489992,0.139059911867185,36189.31375107212,12,1551425.0,3571505.0,2022,county urban population field; source year follows local population shapefile metadata,33.0,41.909090909090914,500.0,9.118713946053305,11.580515507246762,0.1746031746031746,0.1833731105807478,validation_and_sensitivity_only_not_primary_load_weight
