intra_edge_id,province_code,from_load_center_id,to_load_center_id,distance_km,technology,reference_capacity_gw,unit_cost_yuan_per_kw,initial_capacity_gw,candidate_method,distance_validity,initial_capacity_method
INTRA_43_LC_156430100_LC_156430300,43,LC_156430100,LC_156430300,51.23493862663329,AC_500kV,2.9894425249184033,204.2459737381985,0.642530464224289,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430100_LC_156430600,43,LC_156430100,LC_156430600,108.26877318162832,AC_500kV,2.9431391715405835,256.1172426922243,7.346726270995327,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430100_LC_156430900,43,LC_156430100,LC_156430900,94.87859058406474,AC_500kV,2.9894425249184033,242.7880230357557,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430200_LC_156430300,43,LC_156430200,LC_156430300,66.28503186801078,AC_500kV,2.9894425249184033,217.536828412958,0.277888350811323,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430200_LC_156430400,43,LC_156430200,LC_156430400,111.76556377418791,AC_500kV,2.9238619935029426,259.91484790304935,1.790161486598512,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430200_LC_156431000,43,LC_156430200,LC_156431000,197.97181935981618,AC_500kV,2.5011062263986177,367.9657758608999,0.7140937691438669,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430300_LC_156430400,43,LC_156430300,LC_156430400,114.03818529306432,AC_500kV,2.911429154856918,262.40653787554913,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430300_LC_156430900,43,LC_156430300,LC_156430900,107.36712661518776,AC_500kV,2.9481389091541965,255.14513528652407,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430300_LC_156431300,43,LC_156430300,LC_156431300,96.11076599486967,AC_500kV,2.9894425249184033,243.876166747304,3.2276750361466275,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430400_LC_156431000,43,LC_156430400,LC_156431000,119.87152542754907,AC_500kV,2.879858331150025,268.8876370777433,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430400_LC_156431100,43,LC_156430400,LC_156431100,126.11950538224886,AC_500kV,2.8465819346616197,275.9667699196989,3.8187501515209554,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430500_LC_156431100,43,LC_156430500,LC_156431100,139.794457920179,AC_500kV,2.7756497851865984,291.9625123741834,1.2278620424922533,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430500_LC_156431200,43,LC_156430500,LC_156431200,128.15620386480705,AC_500kV,2.8358534708888934,278.30531026239555,0.1349445571809893,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430500_LC_156431300,43,LC_156430500,LC_156431300,89.56155511117068,AC_500kV,2.9894425249184033,238.09250755705506,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430600_LC_156430700,43,LC_156430600,LC_156430700,149.17379707710631,AC_500kV,2.728468326495502,303.3369602129079,0.7109547107310012,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430600_LC_156430900,43,LC_156430600,LC_156430900,114.02996092957325,AC_500kV,2.9114740126547414,262.39748716478493,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430700_LC_156430800,43,LC_156430700,LC_156430800,107.87397612882523,AC_500kV,2.9453268937501393,255.69123572816494,1.1666201359563746,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430700_LC_156430900,43,LC_156430700,LC_156430900,83.70213024720037,AC_500kV,2.9894425249184033,232.9180037785274,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430700_LC_156433100,43,LC_156430700,LC_156433100,204.5255802645163,AC_500kV,2.4727556453217447,377.3586287306068,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430800_LC_156430900,43,LC_156430800,LC_156430900,174.88148801136725,AC_500kV,2.605019956010342,336.229785624021,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430800_LC_156433100,43,LC_156430800,LC_156433100,115.22679018364691,AC_500kV,2.904956497604907,263.71713649950874,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156430900_LC_156431300,43,LC_156430900,LC_156431300,112.13526244934019,AC_500kV,2.9218343636178554,260.31891682583296,1.2760256349374046,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156431000_LC_156431100,43,LC_156431000,LC_156431100,125.27163687648093,AC_500kV,2.8510652951290503,274.99773667720933,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156431200_LC_156431300,43,LC_156431200,LC_156431300,173.59524512359891,AC_500kV,2.6109981012875267,334.52347008613674,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_43_LC_156431200_LC_156433100,43,LC_156431200,LC_156433100,120.6439575104689,AC_500kV,2.8757144031569557,269.7551040110203,0.7837828890813663,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440100_LC_156440200,44,LC_156440100,LC_156440200,186.17382638630664,AC_500kV,2.553404012368573,351.4877141568868,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440100_LC_156440600,44,LC_156440100,LC_156440600,38.73637705854768,AC_500kV,2.9894425249184033,193.20839657633397,2.3106650066583736,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440100_LC_156441800,44,LC_156440100,LC_156441800,100.81654459061964,AC_500kV,2.9848246349339584,248.16961975058368,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440100_LC_156441900,44,LC_156440100,LC_156441900,57.52711237618477,AC_500kV,2.9894425249184033,209.80264143137293,1.1722647420828203,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440100_LC_156442000,44,LC_156440100,LC_156442000,72.79509148196964,AC_500kV,2.9894425249184033,223.2859128116689,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440200_LC_156441600,44,LC_156440200,LC_156441600,158.6299781465149,AC_500kV,2.6820761881039195,315.1414042465573,1.0400222001914123,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440200_LC_156441800,44,LC_156440200,LC_156441800,111.00707086958552,AC_500kV,2.9280282258866146,259.08737774615093,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440300_LC_156440400,44,LC_156440300,LC_156440400,79.58588733470148,AC_500kV,2.9894425249184033,229.2829175715117,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440300_LC_156441300,44,LC_156440300,LC_156441300,68.45589757860908,AC_500kV,2.9894425249184033,219.4539368464563,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440300_LC_156441900,44,LC_156440300,LC_156441900,37.22933738206896,AC_500kV,2.9894425249184033,191.8775180888767,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440300_LC_156442000,44,LC_156440300,LC_156442000,70.97556055173177,AC_500kV,2.9894425249184033,221.67907086177757,7.80114386601865,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440400_LC_156440700,44,LC_156440400,LC_156440700,69.48981254182635,AC_500kV,2.9894425249184033,220.36699521106496,1.4721657431678148,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440400_LC_156442000,44,LC_156440400,LC_156442000,37.99794420019001,AC_500kV,2.9894425249184033,192.55628076215973,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440500_LC_156441400,44,LC_156440500,LC_156441400,113.3288272479139,AC_500kV,2.915301783618649,261.62680372085606,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440500_LC_156441500,44,LC_156440500,LC_156441500,104.16923443424179,AC_500kV,2.9659685214880316,251.72073419323647,4.9374705230694,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440500_LC_156445100,44,LC_156440500,LC_156445100,58.37824132862407,AC_500kV,2.9894425249184033,210.55428004483016,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440500_LC_156445200,44,LC_156440500,LC_156445200,28.599952980756928,AC_500kV,2.9894425249184033,184.2568414478078,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440600_LC_156440700,44,LC_156440600,LC_156440700,63.86258810412056,AC_500kV,2.9894425249184033,215.39754943924876,7.4167479794839775,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440600_LC_156441200,44,LC_156440600,LC_156441200,77.23436769536265,AC_500kV,2.9894425249184033,227.20627224513132,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440600_LC_156442000,44,LC_156440600,LC_156442000,61.25758792239662,AC_500kV,2.9894425249184033,213.0970534697071,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440700_LC_156441700,44,LC_156440700,LC_156441700,119.92570859878155,AC_500kV,2.879567372837565,268.94841575413375,22.17692346802635,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440700_LC_156442000,44,LC_156440700,LC_156442000,55.383359653997275,AC_500kV,2.9894425249184033,207.90947668931807,11.418528341865171,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440700_LC_156445300,44,LC_156440700,LC_156445300,110.06483879027797,AC_500kV,2.933215407421348,258.06233741686947,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440800_LC_156440900,44,LC_156440800,LC_156440900,102.17966925425125,AC_500kV,2.9771379083431624,249.60860972387638,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440800_LC_156441700,44,LC_156440800,LC_156441700,178.79644817376297,AC_500kV,2.5869494314055927,341.46302670178807,14.972003721304132,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440800_LC_156445300,44,LC_156440800,LC_156445300,240.9447051782404,AC_500kV,2.323900576603156,432.7182597546117,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440900_LC_156441700,44,LC_156440900,LC_156441700,91.96146882064005,AC_500kV,2.9894425249184033,240.2118900640568,0.731928073624847,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156440900_LC_156445300,44,LC_156440900,LC_156445300,138.7829430271788,AC_500kV,2.7808086868367887,290.75554698389647,1.4689872103018229,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441200_LC_156441800,44,LC_156441200,LC_156441800,96.87281882237127,AC_500kV,2.9894425249184033,244.54914154037488,0.7108198264111021,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441200_LC_156445300,44,LC_156441200,LC_156445300,83.60733715114671,AC_500kV,2.9894425249184033,232.83429125637798,1.3623844478857006,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441300_LC_156441500,44,LC_156441300,LC_156441500,105.4865032321939,AC_500kV,2.9586058269618962,253.12689111714457,8.544145947070588,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441300_LC_156441600,44,LC_156441300,LC_156441600,92.29804911346078,AC_500kV,2.9894425249184033,240.50912674468873,0.7113131992645036,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441300_LC_156441900,44,LC_156441300,LC_156441900,66.62055618333393,AC_500kV,2.9894425249184033,217.83313255162923,5.908261339129213,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441400_LC_156441600,44,LC_156441400,LC_156441600,127.68000790329258,AC_500kV,2.8383566699106493,277.75717538885044,2.286520014886472,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441400_LC_156445100,44,LC_156441400,LC_156445100,84.54197790943998,AC_500kV,2.9894425249184033,233.65967979665825,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441400_LC_156445200,44,LC_156441400,LC_156445200,93.71082936560789,AC_500kV,2.9894425249184033,241.75676399965494,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441500_LC_156441600,44,LC_156441500,LC_156441600,124.69354250630934,AC_500kV,2.854127941281191,274.3385408745503,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441500_LC_156445200,44,LC_156441500,LC_156445200,86.76311453974407,AC_500kV,2.9894425249184033,235.6211828712701,1.6820163955049492,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156441700_LC_156445300,44,LC_156441700,LC_156445300,97.55362657637704,AC_500kV,2.9894425249184033,245.15036817564004,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_44_LC_156445100_LC_156445200,44,LC_156445100,LC_156445200,63.96676867383791,AC_500kV,2.9894425249184033,215.48955211257706,3.047456483301437,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450100_LC_156450600,45,LC_156450100,LC_156450600,129.79791577269935,AC_500kV,2.8272478024215233,280.201437435528,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450100_LC_156450700,45,LC_156450100,LC_156450700,97.53092894101717,AC_500kV,2.9894425249184033,245.13032371689877,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450100_LC_156451000,45,LC_156450100,LC_156451000,208.8487061299777,AC_500kV,2.45432295681986,383.6487499336907,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450100_LC_156451300,45,LC_156450100,LC_156451300,135.18835563505615,AC_500kV,2.79925433378146,286.4972604559381,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450100_LC_156451400,45,LC_156450100,LC_156451400,117.69242175487214,AC_500kV,2.8915947003664546,266.45212439125237,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450200_LC_156450300,45,LC_156450200,LC_156450300,135.02161697042328,AC_500kV,2.8001142384775535,286.3009021930928,0.07823835867248174,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450200_LC_156450800,45,LC_156450200,LC_156450800,145.67415397777054,AC_500kV,2.745935386149745,299.0541937152275,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450200_LC_156451200,45,LC_156450200,LC_156451200,146.99035760992015,AC_500kV,2.7393470168614873,300.6595056053867,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450200_LC_156451300,45,LC_156450200,LC_156451300,82.65351535210861,AC_500kV,2.9894425249184033,231.99196378947698,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450300_LC_156451100,45,LC_156450300,LC_156451100,142.20765732249683,AC_500kV,2.763397918669309,294.8574575145428,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450300_LC_156451300,45,LC_156450300,LC_156451300,202.35877997205205,AC_500kV,2.4820743057085313,374.234160354324,0.28019684202332495,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450400_LC_156450800,45,LC_156450400,LC_156450800,110.95121677060861,AC_500kV,2.9283353521356297,259.02652601273525,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450400_LC_156450900,45,LC_156450400,LC_156450900,134.44419467869778,AC_500kV,2.8030950675305686,285.6217040096488,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450400_LC_156451100,45,LC_156450400,LC_156451100,116.39368864611097,AC_500kV,2.8986219047326736,265.0087683474785,0.28615061438457357,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_45_LC_156450500_LC_156450600,45,LC_156450500,LC_156450600,113.09569877266681,AC_500kV,2.916576106786086,261.37094244348447,0.044348873189651083,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
